Season,Route_Id,Route_Name,Day_Type_Name,Time_Period_Id,Time_Period_Name,Stop_Name,Total_Ons,Total_Offs,Number_Service_Days,Average_Ons,Average_Offs,Average_Flow,Year
Fall 2019,Blue,Blue Line,Weekday,5,Midday School,Maverick,108956,28512,77,1415,370,3985,2019
Fall 2019,Orange,Orange Line,Weekday,7,Evening,Wellington,38382,1577,77,498,20,990,2019
Fall 2019,Blue,Blue Line,Weekday,9,Night,Suffolk Downs,71,10,77,1,0,23,2019
Fall 2019,Orange,Orange Line,Weekday,8,Late Evening,Assembly,8946,286,77,116,4,342,2019
Fall 2019,Blue,Blue Line,Weekday,5,Midday School,Orient Heights,35895,2788,77,466,36,1849,2019
Fall 2019,Orange,Orange Line,Weekday,5,Midday School,Malden Center,87108,3098,77,1131,40,1464,2019
Fall 2019,Blue,Blue Line,Weekday,9,Night,State Street,214,2569,77,3,33,35,2019
Fall 2019,Blue,Blue Line,Sunday,11,Off Peak,Aquarium,18858,4435,8,2357,554,15323,2019
Fall 2019,Blue,Blue Line,Weekday,9,Night,Wood Island,168,102,77,2,1,29,2019
Fall 2019,Orange,Orange Line,Weekday,5,Midday School,North Station,68624,24808,77,891,322,4629,2019
Fall 2019,Blue,Blue Line,Sunday,11,Off Peak,Beachmont,1056,12219,8,132,1527,4951,2019
Fall 2019,Blue,Blue Line,Weekday,9,Night,Wonderland,1522,0,77,20,0,20,2019
Fall 2019,Orange,Orange Line,Weekday,5,Midday School,Oak Grove,28693,0,77,373,0,373,2019
Fall 2019,Blue,Blue Line,Sunday,11,Off Peak,Bowdoin,4378,0,8,547,0,547,2019
Fall 2019,Orange,Orange Line,Weekday,8,Late Evening,Back Bay,18543,12365,77,241,161,1298,2019
Fall 2019,Blue,Blue Line,Weekday,5,Midday School,Revere Beach,37489,2509,77,487,33,1025,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Airport,52428,11937,12,4369,995,13994,2019
Fall 2019,Orange,Orange Line,Weekday,5,Midday School,Roxbury Crossing,37761,39607,77,490,514,4204,2019
Fall 2019,Blue,Blue Line,Sunday,11,Off Peak,Government Center,63248,348,8,7906,44,8410,2019
Fall 2019,Orange,Orange Line,Weekday,8,Late Evening,Community College,5094,1266,77,66,16,521,2019
Fall 2019,Blue,Blue Line,Weekday,5,Midday School,Suffolk Downs,5712,672,77,74,9,1419,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Aquarium,12001,35193,12,1000,2933,17242,2019
Fall 2019,Orange,Orange Line,Weekday,5,Midday School,Ruggles,40444,94895,77,525,1232,4228,2019
Fall 2019,Blue,Blue Line,Sunday,11,Off Peak,Maverick,9027,44967,8,1128,5621,10830,2019
Fall 2019,Orange,Orange Line,Weekday,8,Late Evening,Chinatown,9421,3100,77,122,40,1170,2019
Fall 2019,Blue,Blue Line,Weekday,5,Midday School,State Street,3327,154333,77,43,2004,1724,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Beachmont,21525,1929,12,1794,161,6946,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Bowdoin,0,10321,12,0,860,0,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Government Center,202,100765,12,17,8397,860,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Maverick,79237,17074,12,6603,1423,19174,2019
Fall 2019,Blue,Blue Line,Saturday,10,Off Peak,Orient Heights,29857,2684,12,2488,224,9627,2019
